district,block,sr_no,gram_panchayat,reservation,caste_reservation,woman_reserved,winner,father_husband,unopposed,vacant,reservation_raw,script,printings_agree,notification,source_pdf
Gurgaon,Gurgaon,2,Badha,Woman,NONE,1,Seema,Raghunath,0,0,Women Unreserved,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,3,Baghanki,Other than Woman,NONE,0,Rambir,Raj Karan Urf Ram Lal,0,0,Unreserved,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,4,Bajghera,Other than Woman,NONE,0,Shri Niwas Rana,Ram Pal Singh,0,0,Unreserved,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,5,Bamroli,Other than Woman,NONE,0,Sadhu Ram,Ram Chander,0,0,Unreserved,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,6,Bar Gujjar,Woman,NONE,1,Om Wati,Sube Singh,0,0,Women,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,7,Daultabad,Other than Woman,NONE,0,Yogender Singh,Attar Singh,0,0,Unreserved,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,8,Dhankot,Other than Woman,NONE,0,Dinesh Kumar,Dharmbir,0,0,Unreserved,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,9,Dharampur,Woman,NONE,1,Meenakshi,Rahul,0,0,Women,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,10,Dhorka,Other than Woman,NONE,0,Subhash Chand,Tek Chand,0,0,Unreserved,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,11,Garhi Harsaru,Woman,NONE,1,Sneh Lata,Ravinder Kumar,0,0,Women,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,12,Hayatpur,Other than Woman,NONE,0,Narender Singh,Lal Singh,0,0,Unreserved,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,13,Kankrola,SC Other than Woman,SC,0,Fakir Chand,Manohar Lal,0,0,Scheduled Caste,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,14,Kasan,Other than Woman,NONE,0,Bahadur Singh,Mehender,0,0,Unreserved,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,15,Kherki,Other than Woman,NONE,0,Ishwar Singh,Jagdish,0,0,Unreserved,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,16,Kherki Majra,Woman,NONE,1,Sonu,Ashish,0,0,Women,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,17,Khoh,SC Other than Woman,SC,0,Rajender Singh,Banwari Lal,0,0,Scheduled Caste,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,18,Makrola,Other than Woman,NONE,0,Jai Pal,Subha Chand,0,0,Unreserved,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,19,Manesar,SC Woman,SC,1,Pooja Kumari,Sombir,0,0,Scheduled Caste (Women),latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,20,Mohammad Heri,Woman,NONE,1,Rinki,Naveen Kumar,0,0,Women,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,21,Naharpur Kasan,Other than Woman,NONE,0,Vijay Pal,Devi Singh,0,0,Unreserved,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,22,Nainwal,SC Other than Woman,SC,0,Suman,Suresh Kumar,1,0,Scheduled Caste,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,23,Nakhrola,Woman,NONE,1,Sanjamdeep,Luxman Singh,0,0,Women,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,24,Naurangpur,Other than Woman,NONE,0,Pardeep Yadav,Bharat Singh,0,0,Unreserved,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,25,Nawada Fatehpur,SC Woman,SC,1,Anita Devi,Joginder Singh,0,0,Scheduled Caste (Women),latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,26,Rampura,Other than Woman,NONE,0,Harjas,Tejram,0,0,Unreserved Unreserved,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,27,Sadhrana,Woman,NONE,1,Poonam Kumari,Karan Singh,0,0,Women,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,28,Sehrawan,SC Woman,SC,1,Suman Devi,Rajeev Kumar,0,0,Scheduled Caste (Women),latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,29,Shikohpur,SC Other than Woman,SC,0,Laakhan Singh,Babulal,0,0,Scheduled Caste,latin,,2046,Gurgaon.pdf
Gurgaon,Gurgaon,30,Sikander Pur Badha,Other than Woman,NONE,0,Sunder Lal,Balbir Singh,0,0,Unreserved,latin,,2046,Gurgaon.pdf
Gurgaon,Pataudi,1,Balewa,Other than Woman,NONE,0,Darshan Kumar,Ram Dayal,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,2,Bapas,Other than Woman,NONE,0,Hariom,Jagmal,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,3,Barahari Rehnawa,Other than Woman,NONE,0,Gyan Singh,Bhoop Singh,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,4,Basatpur,Woman,NONE,1,Sumitra Devi,Sunderpal,0,0,Women,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,5,Baspadamka,SC Other than Woman,SC,0,Vinod Kumar,Mangat Ram,0,0,Scheduled Caste,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,6,Bhokarka,Woman,NONE,1,Suman Yadav,Mantosh Kumar,0,0,Women,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,7,Bhora Kalan,Other than Woman,NONE,0,Yajvinder Sharma,Bhagwan Singh,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,8,Bhora Khurd,Other than Woman,NONE,0,Rakesh Kumar,Baljeet Singh,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,9,Bhudka,Other than Woman,NONE,0,Inderjeet Singh,Nihal Singh,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,10,Bilaspur,Other than Woman,NONE,0,Rameshwar Dayal,Jugti Ram,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,11,Bilaspur Kalan,SC Other than Woman,SC,0,Hansraj,Khajan Singh,1,0,Scheduled Caste,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,12,Binola,Other than Woman,NONE,0,Swati,Bintu Nehra,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,13,Brahmanwas,SC Woman,SC,1,Rekha Devi,Rajender Parsad,0,0,Scheduled Caste (Women),latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,14,Brijpura,Other than Woman,NONE,0,Karan Singh,Krishan Kumar,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,15,Chandla Dungarawas,Other than Woman,NONE,0,Subey Singh,Umrao Singh,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,16,Chhawan,Other than Woman,NONE,0,Rekha,Nepal Singh,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,17,Chhilraki,Other than Woman,NONE,0,Mahender Singh,Jugtiram,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,18,Dadawas,Other than Woman,NONE,0,Ishwar Singh,Jhuthar Singh,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,19,Darapur,SC Other than Woman,SC,0,Ramavtar,Kishanlal,0,0,Scheduled Caste,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,20,Daulatabad,Other than Woman,NONE,0,Ajit Singh,Amar Singh,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,21,Devla Was,Other than Woman,NONE,0,Satbir Singh,Tejram,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,22,Dhani Chitrasen,Other than Woman,NONE,0,Harish Chander Yadav,Mohar Singh,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,23,Dhani Kumbhawas,Woman,NONE,1,Manju Kumari,Narender Kumar,0,0,Women,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,24,Dhani Shankarwali,SC Woman,SC,1,Saroj Bala,Bheem Singh,0,0,Scheduled Caste (Women),latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,25,Dinokari,Other than Woman,NONE,0,Shakuntla,Surender Singh,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,26,Fakharpur,Woman,NONE,1,Premlata,Naresh Kumar,0,0,Women,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,27,Fazailwas,SC Woman,SC,1,Rajni Devi,Karan Singh,0,0,Scheduled Caste (Women),latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,28,Gadai Pur,Other than Woman,NONE,0,Rakesh Kumar,Savrup Singh,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,29,Ghilnawas,Other than Woman,NONE,0,Manoj Kumar,Mangtu Ram,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,30,Goriawas,Woman,NONE,1,Reeta,Birsingh,0,0,Women,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,31,Gudana,Other than Woman,NONE,0,Mukesh Kumar,Pohap Singh,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,32,Gwalior,Woman,NONE,1,Sunita Yadav,Dharmpal Yadav,0,0,Women,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,33,Hakdarpur,Other than Woman,NONE,0,Vijay Kumar,Mamraj,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,34,Haliaaki,Woman,NONE,1,Rekha,Vijay Pal,0,0,Women,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,35,Herahedi,Other than Woman,NONE,0,Rajbir,Mangtu Ram,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,36,Hussainka,Other than Woman,NONE,0,Satbir Singh,Sheo Singh,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,37,Inchha Puri,Other than Woman,NONE,0,Bijender Singh,Surajbhan,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,38,Jasat,Woman,NONE,1,Anuradha,Amar Chauhan,0,0,Women,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,39,Khalilpur,Woman,NONE,1,Asha Devi,Chhatarpal,0,0,Women,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,40,Khanpur,Other than Woman,NONE,0,Pawan Kumar,Ishwar Singh,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,41,Khetiawas,Woman,NONE,1,Bimla Devi,Kulbeer,0,0,Women,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,42,Khor,Other than Woman,NONE,0,Jai Bhagwan,Rampat,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,43,Kukdola,Woman,NONE,1,Bala Devi,Ajay Singh,0,0,Women,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,44,Langra,Other than Woman,NONE,0,Poonam Devi,Raj Kapoor,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,45,Lohchab,SC Other than Woman,SC,0,Anita Devi,Joginder Singh,0,0,Scheduled Caste,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,46,Lokara,Other than Woman,NONE,0,Pankaj Sheel,Thawar Singh,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,47,Lokari,SC Other than Woman,SC,0,Ashok Kumar,Sughar Singh,0,0,Scheduled Caste,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,48,Mahniawas,Other than Woman,NONE,0,Ved Parkash,Nawal Singh,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,49,Managwaki,Woman,NONE,1,Geeta Devi,Kaptan,0,0,Women,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,50,Mau,Woman,NONE,1,Sunil Kumari,Kuldeep,0,0,Women,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,51,Maujabad,SC Other than Woman,SC,0,Keshu Ram,Matadin,0,0,Scheduled Caste,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,52,Milakpur,SC Woman,SC,1,Manju,Chanderbhan,0,0,Scheduled Caste (Women),latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,53,Mirzapur,Woman,NONE,1,Rajbala,Satya Narayan,0,0,Women,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,54,Mujphara,Woman,NONE,1,Usha Devi,Kalu Ram,0,0,Women,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,55,Mumtaj Pur,Other than Woman,NONE,0,Ajit Singh,Dalip Singh,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,56,Nanukalan,SC Woman,SC,1,Kavita,Bittu,0,0,Scheduled Caste (Women),latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,57,Nanukhurd,Other than Woman,NONE,0,Satya Parkash,Dhani Ram,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,58,Narhera,Woman,NONE,1,Sudha,Padam Singh,0,0,Women,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,59,Noorgarh,Other than Woman,NONE,0,Radhey Shyam,Rajpal,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,60,Noorpur Bhora,SC Other than Woman,SC,0,Attar Singh,Dayanand,0,0,Scheduled Caste,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,61,Pahari,Other than Woman,NONE,0,Pardeep Kumar,Lal Singh,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,62,Parasoli,Woman,NONE,1,Renu,Hemant Kumar,0,0,Women,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,63,Pathredi,SC Other than Woman,SC,0,Manita Devi,Kapil Dev,0,0,Scheduled Caste,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,64,Rajpura,Other than Woman,NONE,0,Vikaram Singh,Dhanpat Singh,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,65,Rampur,Other than Woman,NONE,0,Amit Kumar Sharma,Krishan Sharma,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,66,Ransika,Woman,NONE,1,Meena Kumari,Tarif Singh,0,0,Women,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,67,Rathiwas,SC Other than Woman,SC,0,Vijayshree,Babulal,0,0,Scheduled Caste,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,68,Sayed Shahapur,Woman,NONE,1,Sunita,Pawan Kumar,0,0,Women,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,69,Shahpur-Jat,Woman,NONE,1,Sunita,Rajbir Singh,0,0,Women,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,70,Sherpur,Other than Woman,NONE,0,Jaibir Singh,Ramehar,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,71,Sidhrawali,SC Other than Woman,SC,0,Omparkash,Matadin,0,0,Scheduled Caste,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,72,Tatarpur,Other than Woman,NONE,0,Virender Singh,Ramnath,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,73,Telpuri,Other than Woman,NONE,0,Balbir Singh,Indraj,1,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,74,Turkapur,Other than Woman,NONE,0,Ramu,Raghubir,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Pataudi,75,Ucha Majara,Other than Woman,NONE,0,Priyanka Devi,Dayaram,0,0,Unreserved,latin,,2048,Gurgaon.pdf
Gurgaon,Sohna,1,Abheypur,Woman,NONE,1,Nirmal,Sunil Kumar,0,0,Women,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,2,Aklimpur,Other than Woman,NONE,0,Anand Kumar,Ram Kishan,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,3,Alipur,Woman,NONE,1,Mamta,Manoj Kumar,0,0,Women,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,4,Baai Khera,Other than Woman,NONE,0,Shyamveer,Ant Ram,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,4,Thedar,Woman,NONE,1,Kavita,Naresh,0,0,Women,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,6,Behlpa,Woman,NONE,1,Munesh Devi,Satish,0,0,Women,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,7,Behrampur,Woman,NONE,1,Mamta,Mahesh,0,0,Women,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,8,Bhondsi,Woman,NONE,1,Durga Devi`,Dharmbir`,0,0,Women,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,9,Bilhaka,Other than Woman,NONE,0,Sunita,Rajbir,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,10,Chuhadpur,SC Other than Woman,SC,0,Rajbir,Bhola,0,0,Scheduled Caste,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,11,Damdama,Woman,NONE,1,Santosh,Sayoraj,0,0,Women,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,12,Daulha,SC Other than Woman,SC,0,Balkishan,Harpal,0,0,Scheduled Caste,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,13,Gairatpur Bas,Woman,NONE,1,Poonam,Naresh,0,0,Women,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,14,Garhi Wajidpur,Woman,NONE,1,Aasha,Ravinder,0,0,Women,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,15,Ghamroj,SC Woman,SC,1,Nirmala Devi,Devdutt Singh,0,0,Scheduled Caste (Women),latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,16,Ghangola,Woman,NONE,1,Sushma,Jagdish,0,0,Women,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,17,Harchandpur,Woman,NONE,1,Savita,Kiranpal,0,0,Women,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,18,Hariyahera,Other than Woman,NONE,0,Abdul Sattar,Sube Khan,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,19,Hasanpur,Other than Woman,NONE,0,Virender Singh,Khemchand,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,20,Hazipur,Other than Woman,NONE,0,Baljeet,Ramkanwaar,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,21,Johlaka,Other than Woman,NONE,0,Satpal,Khacheru,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,21,Kadarpur,Other than Woman,NONE,0,Sanjeet,Rajan,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,23,Kiranki Kherli,Other than Woman,NONE,0,Hasan Mohhmad,Nawab Khan,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,24,Kharoda,Woman,NONE,1,Pinki,Inderpal,0,0,Women,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,25,Kherla,Other than Woman,NONE,0,Narender Kumar,Tekpal Singh,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,26,Kherli Lala,Other than Woman,NONE,0,Ramniwas,Shyam Lal,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,27,Khuntpuri,Other than Woman,NONE,0,Bala Devi,Virender Singh,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,27,Kuliyaka,Other than Woman,NONE,0,Vijaypal,Prabhu Singh,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,29,Lohsinghani,Other than Woman,NONE,0,Ajay Kumar,Ratan Singh,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,30,Mahinderwara,SC Other than Woman,SC,0,Hari Om,Jeet Ram,0,0,Scheduled Caste,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,31,Maidawas,Other than Woman,NONE,0,Braham Prakash,Ram Kishan,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,33,Naya Gaon,Other than Woman,NONE,0,Surgyan Singh,Bhule Ram,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,34,Nimoth,Other than Woman,NONE,0,Suresh Kumar,Raja Ram,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,35,Nunera,Other than Woman,NONE,0,Nishar,Iliyash,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,36,Palra,Other than Woman,NONE,0,Munesh,Ravinder,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,37,Rahaka,Other than Woman,NONE,0,Jakriya,Mohar Khan,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,37,Rithoj,Other than Woman,NONE,0,Dharm Pal,,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,37,Sehjawas,SC Other than Woman,SC,0,Rajkumar,Tek Ram,0,0,Scheduled Caste,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,40,Sakatpur,Other than Woman,NONE,0,Paritam Singh,Lalsingh,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,41,Sancholi,SC Woman,SC,1,Jyoti,Nand Kishore,0,0,Scheduled Caste (Women),latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,42,Sarmathla,Woman,NONE,1,Sapna,Naresh,0,0,Women,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,43,Silani,Other than Woman,NONE,0,Omprakash,Bhajan Lal,0,0,Unreserved,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,44,Teekli,Woman,NONE,1,Ravina Devi,Barham Dev,0,0,Women,latin,,2050,Gurgaon.pdf
Gurgaon,Sohna,45,Ullahwas,SC Other than Woman,SC,0,Anil,Harpal,0,0,Scheduled Caste,latin,,2050,Gurgaon.pdf
Hisar,Adampur,1,Adampur,Other than Woman,NONE,0,Anter Singh,Subhash Chander,0,0,Unreserved,latin,,2053,Hisar.pdf
Hisar,Adampur,2,Asrawana,Woman,NONE,1,Raj Bala,Ramesh Kumar,0,0,Women,latin,,2053,Hisar.pdf
Hisar,Adampur,3,Bagla,Other than Woman,NONE,0,Rajender Singh,Chatar Singh,0,0,Unreserved,latin,,2053,Hisar.pdf
Hisar,Adampur,4,Bhodia Bishnoiyan,Other than Woman,NONE,0,Subhash,Raja Ram,0,0,Unreserved,latin,,2053,Hisar.pdf
Hisar,Adampur,5,Chabarwal,Other than Woman,NONE,0,Sita Ram,Chhotu Ram,0,0,Unreserved,latin,,2053,Hisar.pdf
Hisar,Adampur,6,Chaudhariw ali,SC Other than Woman,SC,0,Sugreev,Jugati Ram,0,0,Sheduled Caste,latin,,2053,Hisar.pdf
Hisar,Adampur,7,Chuli Bagriyan,SC Woman,SC,1,Suman,Durgesh,0,0,Scheduled Caste (Women),latin,,2053,Hisar.pdf
Hisar,Adampur,8,Chuli Kalan,Other than Woman,NONE,0,Saroj Kumari,Surender Kumar,0,0,Unreserved,latin,,2053,Hisar.pdf
Hisar,Adampur,9,Chuli Khurd,Other than Woman,NONE,0,Vikas Kumar,Surta Ram,0,0,Unreserved,latin,,2053,Hisar.pdf
Hisar,Adampur,10,Daroli,Other than Woman,NONE,0,Dalip Singh,Bhoop Singh,0,0,Unreserved,latin,,2053,Hisar.pdf
Hisar,Adampur,11,Dhani Mohabbatpu r,SC Woman,SC,1,Rajani,Ved Parakash,0,0,Scheduled Caste (Women),latin,,2053,Hisar.pdf
Hisar,Adampur,12,Dhani Siswal,Other than Woman,NONE,0,Jagdish,Bahadur Ram Saini,0,0,Unreserved,latin,,2053,Hisar.pdf
Hisar,Adampur,13,Ghursal,Woman,NONE,1,Ritu,Surender Singh,0,0,Women,latin,,2053,Hisar.pdf
Hisar,Adampur,14,Jawahar Nager,Other than Woman,NONE,0,Pritam Singh,Nirmal Singh,0,0,Unreserved,latin,,2053,Hisar.pdf
Hisar,Adampur,15,Kabrel,SC Other than Woman,SC,0,Dharm Singh,Bharat Singh,0,0,Scheduled Caste,latin,,2053,Hisar.pdf
Hisar,Adampur,16,Khairampur,Other than Woman,NONE,0,Jagdish,Narsi Ram,0,0,Unreserved,latin,,2053,Hisar.pdf
Hisar,Adampur,17,Khara Barwala,Woman,NONE,1,Shalu,Devender,0,0,Women,latin,,2053,Hisar.pdf
Hisar,Adampur,18,Kohli,Woman,NONE,1,Nirmal Rani,Krishan Kumar,0,0,Women,latin,,2053,Hisar.pdf
Hisar,Adampur,19,Kishangarh,Woman,NONE,1,Rekha Rani,Ashwani Kumar,0,0,Women,latin,,2053,Hisar.pdf
Hisar,Adampur,20,Ladwi,Other than Woman,NONE,0,Dholu Ram,Heera Lal,0,0,Unreserved,latin,,2053,Hisar.pdf
Hisar,Adampur,21,Mahalsara,Woman,NONE,1,Renu Bala,Jitender,0,0,Women,latin,,2053,Hisar.pdf
Hisar,Adampur,22,Mandi Adampur,Other than Woman,NONE,0,Subhash Chander,Norang Rai,0,0,Unreserved,latin,,2053,Hisar.pdf
Hisar,Adampur,23,Moda Khera,Other than Woman,NONE,0,Ashok Kumar,Saty Naryan,0,0,Unreserved,latin,,2053,Hisar.pdf
Hisar,Adampur,24,Mohabatpur,Other than Woman,NONE,0,Ram Parsad,Anoop Singh,0,0,Unreserved,latin,,2053,Hisar.pdf
Hisar,Adampur,25,Mothasara,Woman,NONE,1,Ajma Devi,Sunder Singh,0,0,Women,latin,,2053,Hisar.pdf
Hisar,Adampur,26,Sadalpur,Other than Woman,NONE,0,Chander Shekhar,Satpal,0,0,Unreserved,latin,,2053,Hisar.pdf
Hisar,Adampur,27,Siswal,SC Other than Woman,SC,0,Gheesa Ram,Kishan Lal,0,0,Scheduled Caste,latin,,2053,Hisar.pdf
Hisar,Adampur,28,Telanwali,Other than Woman,NONE,0,Pritam Singh,Jai Singh,0,0,Unreserved,latin,,2053,Hisar.pdf
Hisar,Agroha,1,Agroha,Other than Woman,NONE,0,Balbir Singh,Het Ram,0,0,Unreserved,latin,,2055,Hisar.pdf
Hisar,Agroha,2,Bhana,Other than Woman,NONE,0,Sanaj Kumar Khichard,Jagish Chander,0,0,Unreserved,latin,,2055,Hisar.pdf
Hisar,Agroha,3,Chikanwas,Other than Woman,NONE,0,Vinod Kumar,Bhagat Ram,0,0,Unreserved,latin,,2055,Hisar.pdf
Hisar,Agroha,4,Durjanpur,Other than Woman,NONE,0,Bhadhur Singh,Dalip Singh,0,0,Unreserved,latin,,2055,Hisar.pdf
Hisar,Agroha,5,Fransi,Other than Woman,NONE,0,Sajjan Kumar,Hem Raj,0,0,Unreserved,latin,,2055,Hisar.pdf
Hisar,Agroha,6,Jagan,Other than Woman,NONE,0,Ram Kumar,Hem Raj,0,0,Unreserved,latin,,2055,Hisar.pdf
Hisar,Agroha,7,Kalirawan,Other than Woman,NONE,0,Parbhu Ram,Dei Raj,0,0,Unreserved,latin,,2055,Hisar.pdf
