district,block,sr_no,gram_panchayat,reservation,caste_reservation,woman_reserved,winner,father_husband,unopposed,vacant,reservation_raw,script,printings_agree,notification,source_pdf
Nuh,Firozepur Jhirka,21,Kameda,Woman,NONE,1,Baskari,Suhaib,0,0,Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,22,Kherla Khurd,Other than Woman,NONE,0,Mohd Saved Hussain,Raseed Ahmed,0,0,Other than Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,23,Kolgaon,SC Woman,SC,1,Divya Bharti,Anil Kumar,0,0,Scheduled Caste Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,24,Luhinga Khurd,Woman,NONE,1,Talima,Abdul Gaffar,0,0,Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,25,Madapur,Other than Woman,NONE,0,Aluddin,Kamruddin,0,0,Other than Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,26,Maholi,Woman,NONE,1,Sanjida,Mohd Aarif,0,0,Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,27,Mahun,Other than Woman,NONE,0,Juber Ahmed,Abdul Rashid,0,0,Other than Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,28,Mohd.Bass(Buch aka),Other than Woman,NONE,0,Robin Khan,Abdul Gaffar,0,0,Other than Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,29,Mohd.Bass(Pol),Woman,NONE,1,Ruksina,Inamul Hasan,0,0,Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,30,Nasirbass,Woman,NONE,1,Anjum,Shahid Khan,0,0,Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,31,Nawli,Other than Woman,NONE,0,Jafroodeen,Umar Mohd,0,0,Other than Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,32,Padla Shahpuri,BC-A Woman,BC_A,1,Rukhsar,Aabid,0,0,Backward Class 'A' Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,33,Patan Udaypuri,SC Other than Woman,SC,0,Ashok Kumar,Pyare Lal,0,0,Scheduled Caste Other than Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,34,Pathrali,Other than Woman,NONE,0,Mohd Ashfaque Ali,Faruk,0,0,Other than Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,35,Patkhori,Woman,NONE,1,Shahila,Mustak Khan,0,0,Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,36,Ranyala Ferozpur,Other than Woman,NONE,0,Mohd Sabir Ali,Mohd Khan,0,0,Other than Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,37,Ranyali,Woman,NONE,1,Swaliya,Aasif,0,0,Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,38,Rawa,Other than Woman,NONE,0,Hamedeen,Mangal,0,0,Other than Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,39,Rawli,Woman,NONE,1,Sanjida,Samim Khan,0,0,Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,40,Reegarh,Other than Woman,NONE,0,Jahan Khan,Ashraf,0,0,Other than Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,41,Sahapur,Woman,NONE,1,Rahila,Khalid Hussain,1,0,Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,42,Saimeerbass,Other than Woman,NONE,0,Mohd Iqbal,Mohd Idrish,0,0,Other than Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,43,Sakarpuri,Woman,NONE,1,Urmila,Nandkishor,0,0,Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,44,Sakras,Other than Woman,NONE,0,Akbar Khan,Safi Mohd,0,0,Other than Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,45,Shekhpur,BC-A Woman,BC_A,1,Sanjida,Aneesh,0,0,Backward Class 'A' Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,46,Sidhrawat,Other than Woman,NONE,0,Javed,Ismail Khan,0,0,Other than Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,47,Sulela,Woman,NONE,1,Najrana,Saleem Ahmed,0,0,Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Firozepur Jhirka,48,Tigaon,Other than Woman,NONE,0,Abid Hussain,Abdul Rahim,0,0,other than Women,latin,1,7671,Nuh__Firozepur-Jhirka.pdf
Nuh,Indri,1,Alduka,Other than Woman,NONE,0,Bahadur Singh,Khachera,0,0,Other than Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,2,Atta,SC Other than Woman,SC,0,Kartar Singh,Nathu Ram,0,0,Scheduled Caste other than Women,latin,0,7680,Nuh__Indri.pdf
Nuh,Indri,3,Bainsi,Woman,NONE,1,Afsana,Sanjay Khan,0,0,Women,latin,,7680,Nuh__Indri.pdf
Nuh,Indri,4,Bajarka,Other than Woman,NONE,0,Faisal Khan,Munshi Khan,0,0,Other than Women,latin,,7680,Nuh__Indri.pdf
Nuh,Indri,5,Barota,Woman,NONE,1,Rajwati,Mahabir Singh,0,0,Women,latin,,7680,Nuh__Indri.pdf
Nuh,Indri,6,Basai,BC-A Woman,BC_A,1,Akbar,Rahmat,0,0,Backward Class ‘A’ Women,latin,,7680,Nuh__Indri.pdf
Nuh,Indri,7,Bhirawati,Woman,NONE,1,Km Krishna Kumari,Manish Tanwar,0,0,Women,latin,,7680,Nuh__Indri.pdf
Nuh,Indri,8,Chhachera,BC-A Other than Woman,BC_A,0,Ram Kishan,Lakhmi Chand,0,0,Backward Class ‘A’ other than Women,latin,,7680,Nuh__Indri.pdf
Nuh,Indri,9,Chhapera,Woman,NONE,1,Suman Devi,Ravinder,0,0,Women,latin,,7680,Nuh__Indri.pdf
Nuh,Indri,10,Dhenkli,Other than Woman,NONE,0,Mohd Jahool,Noor Mohd,0,0,Other than Women,latin,,7680,Nuh__Indri.pdf
Nuh,Indri,11,Dubalu,Woman,NONE,1,Neelam,Hemraj,0,0,Women,latin,,7680,Nuh__Indri.pdf
Nuh,Indri,12,Gajarpur,BC-A Other than Woman,BC_A,0,Noman,Ishak,0,0,Backward Class ‘A’ other than Women,latin,,7680,Nuh__Indri.pdf
Nuh,Indri,13,Gangoli,SC Woman,SC,1,Nisha,Mahavir,0,0,Scheduled Caste Women,latin,,7680,Nuh__Indri.pdf
Nuh,Indri,14,Golpuri,Woman,NONE,1,Shahnaz,Saddam Hussain,0,0,Women,latin,,7680,Nuh__Indri.pdf
Nuh,Indri,15,Hassanpur Sohna,Other than Woman,NONE,0,Girraj Singh,Badle Ram,0,0,Other than Women,latin,,7680,Nuh__Indri.pdf
Nuh,Indri,16,Hilalpur,SC Other than Woman,SC,0,Balram,Charni,0,0,Scheduled Caste other than Women,latin,,7680,Nuh__Indri.pdf
Nuh,Indri,17,Hirmathla,Woman,NONE,1,Shavnam,Aakip,0,0,Women,latin,,7680,Nuh__Indri.pdf
Nuh,Indri,18,Indri,Other than Woman,NONE,0,Parveen,Brahamanand,0,0,Other than Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,19,Jai Singh Pur,Woman,NONE,1,Samreen,Momin Khan,0,0,Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,20,Kairaka,Other than Woman,NONE,0,Javed Hussain,Ikbal Khan,0,0,Other than Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,21,Kaliyaka,Woman,NONE,1,Pooja Rani,Hariom Sharma,0,0,Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,22,Kanwarsika,Other than Woman,NONE,0,Pahlu Khan,Hasan Mohamamad,0,0,Other than Women,latin,0,7680,Nuh__Indri.pdf
Nuh,Indri,23,Khanpur,Woman,NONE,1,Zarina Khatoon,Imran,1,0,Women,latin,,7680,Nuh__Indri.pdf
Nuh,Indri,24,Khera Khalilpur,Other than Woman,NONE,0,Tanvir Singh,Balbir Singh,0,0,Other than Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,25,Kheri Kankar,Woman,NONE,1,Afsana,Mohd Wasim Akram,0,0,Women,latin,,7680,Nuh__Indri.pdf
Nuh,Indri,26,Kherli Dosa,Other than Woman,NONE,0,Ant Ram,Ved Ram,0,0,Other than Women,latin,,7680,Nuh__Indri.pdf
Nuh,Indri,27,Khod,Woman,NONE,1,Sahnaz,Farmuddin,0,0,Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,28,Kira,Other than Woman,NONE,0,Samay Singh,Vijay Singh,0,0,Other than Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,29,Kiranj,Woman,NONE,1,Busra Khan,Liyakat,0,0,Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,30,Kiranj Patti Jattan,SC Woman,SC,1,Mamta,Sunil Kumar,0,0,Scheduled Caste Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,31,Kontlaka,Other than Woman,NONE,0,Nasir Hussain,Jaikam,0,0,Other than Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,32,Kurthala,Woman,NONE,1,Radha Tomer,Inder Singh,0,0,Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,33,Kutubgarh,Other than Woman,NONE,0,Om Prakash,Khem Chand,0,0,Other than Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,34,Machhroli,Woman,NONE,1,Shahzadi,Umar Deen,0,0,Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,35,Mahrola,Other than Woman,NONE,0,Aarif Hussain,Akbar,0,0,Other than Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,36,Manuwas,Woman,NONE,1,Meena Kumari,Jai Singh,0,0,Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,37,Naushera,Other than Woman,NONE,0,Mukim,Rukmuddin,0,0,Other than Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,38,Nawabgarh,Woman,NONE,1,Varsina,Fajal Khan,0,0,Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,39,Rahuka,Other than Woman,NONE,0,Sattar Khan,Rahmat Khan,0,0,Other than Women,latin,,7680,Nuh__Indri.pdf
Nuh,Indri,40,Rewasan,Woman,NONE,1,Rukhsar,Saddam,0,0,Women,latin,,7680,Nuh__Indri.pdf
Nuh,Indri,41,Rozkameo,Other than Woman,NONE,0,Deen Mohammad,Rozdaar,0,0,Other than Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,42,Sudaka,Woman,NONE,1,Aayesha,Liyakat,0,0,Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,43,Udaka,Other than Woman,NONE,0,Aas Mohd,Subhan Khan,0,0,Other than Women,latin,1,7680,Nuh__Indri.pdf
Nuh,Indri,44,Uleta,BC-A Woman,BC_A,1,Sangeeta,Deviram,0,0,Women (BC-A),latin,1,7680,Nuh__Indri.pdf
Nuh,Nagina,1,Aklimpur Firozepur,Other than Woman,NONE,0,Mohd Samun,Yaseen,0,0,Other than Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,2,Aklimupur Nuh,Woman,NONE,1,Rashida,Shakeel Ahmed,0,0,Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,3,Aterna Samsabad,Other than Woman,NONE,0,Nijam,Israil,0,0,Other than Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,4,Badarpur,Woman,NONE,1,Farzana,Mohd Saleem,0,0,Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,5,Balai,BC-A Other than Woman,BC_A,0,Irfan Khan,Waheed Abdul,0,0,Backward Class ‘A’ other than Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,6,Banarsi,BC-A Woman,BC_A,1,Shaina,Sohil Khan,0,0,Backward Class ‘A’ Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,7,Bhadas,Other than Woman,NONE,0,Shokat,Khajid Khan,0,0,Other than Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,8,Bukharaka,BC-A Woman,BC_A,1,Najrana Bano,Nadeem,0,0,Backward Class ‘A’ Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,9,Ganduri,Other than Woman,NONE,0,Abbash,Sapat,0,0,Other than Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,10,Ghagas,Woman,NONE,1,Shabnam,Sakir Hussain,0,0,Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,11,Gohana,Other than Woman,NONE,0,Mohd Mustaq,Hussiana,0,0,Other than Women,latin,0,7636,Nuh__Nagina.pdf
Nuh,Nagina,12,Gumat Bihari,Woman,NONE,1,Afseena,Shaukin,0,0,Women,latin,0,7636,Nuh__Nagina.pdf
Nuh,Nagina,13,Hasanpur Nuh,Other than Woman,NONE,0,Lateef,Ibrahim,0,0,Other than Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,14,Imamnagar,Woman,NONE,1,Shabana Bano,Abdul Mannan,0,0,Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,15,Jaitaka,Other than Woman,NONE,0,Mohd Nishar Ahmad,Kallu Khan,0,0,Other than Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,16,Jalalpur Firozepur,Woman,NONE,1,Rafika,Ajij Hussain,0,0,Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,17,Jalalpur Nuh,Other than Woman,NONE,0,Shahjad,Mubeen,0,0,Other than Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,18,Kansali,Woman,NONE,1,Tasleema,Altaf Hussain,0,0,Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,19,Karheda,SC Other than Woman,SC,0,Rampal,Mahabir,0,0,Scheduled Caste Other than Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,20,Karhedi,Other than Woman,NONE,0,Fakrudeen,Aas Mohd,0,0,Other than Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,21,Khan Mohmmadpur,Woman,NONE,1,Vareesa,Wasim Akram,0,0,Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,22,Khedli Khurd,Other than Woman,NONE,0,Usman Khan,Jaber Khan,0,0,Other than Women,latin,0,7636,Nuh__Nagina.pdf
Nuh,Nagina,23,Khedli Nuh,Woman,NONE,1,Rijwana,Noor Alam,0,0,Women,latin,0,7636,Nuh__Nagina.pdf
Nuh,Nagina,24,Khushpuri,Other than Woman,NONE,0,Muddsar Nazar,Tahir Hussain,0,0,Other than Women,latin,0,7636,Nuh__Nagina.pdf
Nuh,Nagina,25,Kultajpur Kalan,Woman,NONE,1,Sajida Bano,Warish Khan,1,0,Women,latin,0,7636,Nuh__Nagina.pdf
Nuh,Nagina,26,Madhi,Other than Woman,NONE,0,Aabid Khan,Hidayat Khan,0,0,Other than Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,27,Mandikheda,Woman,NONE,1,Jinat,Arbaj,0,0,Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,28,Maroda,Other than Woman,NONE,0,Mustak,Ishak,0,0,Other than Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,29,Mohmmad Nagar,SC Woman,SC,1,Rajni Urf Rajwanti,Rajesh,0,0,Scheduled Caste Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,30,Moolthan,BC-A Woman,BC_A,1,Kamlesh,Anil Kumar,0,0,Backward Class ‘A’ Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,31,Nagina,Other than Woman,NONE,0,Naseem Khan,Israil Khan,0,0,Other than Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,32,Nai Nangla,Woman,NONE,1,Arisha,Taffazzul Hussain,0,0,Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,33,Nangal Mubarikpur,Other than Woman,NONE,0,Azhrudeen,Fazrudeen,0,0,Other than Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,34,Notki,Woman,NONE,1,Akhtari,Tohid,0,0,Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,35,Rajaka,Other than Woman,NONE,0,Shahrukh Khan,Hafeej Khan,0,0,Other than Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,36,Ranika,Woman,NONE,1,Rukhsana,Habib Ahmed,0,0,Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,37,Sadipur,BC-A Other than Woman,BC_A,0,Salim,Yakub Khan,0,0,Backward Class Other than Women,latin,0,7636,Nuh__Nagina.pdf
Nuh,Nagina,38,Santhawari,BC-A Woman,BC_A,1,Vakeela Bano,Naseem,0,0,Backward Class Women,latin,0,7636,Nuh__Nagina.pdf
Nuh,Nagina,39,Shishwana Jatka,Other than Woman,NONE,0,Vaseem Ahmed,Khurshid Ahmed,0,0,Other than Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,40,Sukhpuri,Woman,NONE,1,Sanobar,Aasaf,0,0,Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,41,Sultanpur Nuh,Other than Woman,NONE,0,Aquib Javed,Bhure Khan,0,0,Other than Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,42,Uleta,Woman,NONE,1,Jeenat Bano,Ashique Elahi,0,0,Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,43,Umra,Other than Woman,NONE,0,Aakib Khan,Rujdar,0,0,Other than Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nagina,44,Umri,Woman,NONE,1,Nazma,Liyakat Ali,0,0,Women,latin,1,7636,Nuh__Nagina.pdf
Nuh,Nuh,1,Adbar,Other than Woman,NONE,0,_,Imran,0,0,Other than Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,2,Akera,Woman,NONE,1,_,Anjum,0,0,Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,3,Alawal Pur,Other than Woman,NONE,0,_,Jafardin,0,0,Other than Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,4,Babupur,Woman,NONE,1,_,Nafisa,0,0,Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,5,Badwa,Other than Woman,NONE,0,_,Tarif,0,0,Other than women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,6,Bai,Woman,NONE,1,_,Anjum,0,0,Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,7,Bajhera,SC Other than Woman,SC,0,_,Rahul Kumar,0,0,Schedule Caste Other than Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,8,Barka Alimudian,Other than Woman,NONE,0,_,Irshad,0,0,Other than women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,9,Baroji,Woman,NONE,1,_,Renu Saini,0,0,Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,10,Beer Shika,BC-A Other than Woman,BC_A,0,_,Yadil,0,0,Backward Class 'A' Other than Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,11,Bhapawali,Woman,NONE,1,_,Taranjum,0,0,Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,12,Bibipur,Other than Woman,NONE,0,_,Juned,0,0,Other than Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,13,Binwa,Woman,NONE,1,_,Sarika Begam,0,0,Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,14,Chandeni,Other than Woman,NONE,0,_,Waseem Akram,0,0,Other than Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,15,Devla Nangli,Woman,NONE,1,_,Naeeban,0,0,Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,16,Dhanduka,SC Woman,SC,1,_,Sapna Devi,0,0,Schedule Caste Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,17,Dihana,Other than Woman,NONE,0,_,Shamim Ahmed,0,0,Other than Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,18,Firojpur Namak,Woman,NONE,1,_,Jannati,0,0,Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,19,Ghasera,Other than Woman,NONE,0,_,Imran,0,0,Other than Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,20,Gundbas,BC-A Woman,BC_A,1,_,Samina,0,0,Backward Class 'A' Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,21,Husainpur,Other than Woman,NONE,0,_,Fareed Ahmed,0,0,Other than Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,22,Kalinger,Woman,NONE,1,_,Samay Noor,0,0,Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,23,Kherala,Other than Woman,NONE,0,_,Aarif Ali,0,0,Other than Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,24,Kotla,Woman,NONE,1,_,Sarjeena,0,0,Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,25,Malab,Other than Woman,NONE,0,_,Altaf,0,0,Other than Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,26,Marora,BC-A Woman,BC_A,1,_,Madeena,0,0,Backward Class 'A' Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,27,Meoli,Other than Woman,NONE,0,_,Wahid Khan,0,0,Other than Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,28,Muradbas,Woman,NONE,1,_,Arsina,0,0,Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,29,Nalhar,Other than Woman,NONE,0,_,Aazad,0,0,Other than Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,30,Palla,Woman,NONE,1,_,Muskan,0,0,Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,31,Rai Puri,Other than Woman,NONE,0,_,Tarif,0,0,Other than Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,32,Ranika,Woman,NONE,1,_,Parveen Bano,0,0,Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,33,Rehna,Other than Woman,NONE,0,_,Najakat,0,0,Other than Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,34,Rithora,Woman,NONE,1,_,Tahira Begum,0,0,Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,35,Sadai,Other than Woman,NONE,0,_,Arshad,0,0,Other than Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,36,Sahpur Nangli,Woman,NONE,1,_,Farjana,0,0,Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,37,Salaheri,Other than Woman,NONE,0,_,Waseem Ahmed,0,0,Other than Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,38,Salamba,Woman,NONE,1,_,Rukseena,0,0,Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,39,Sangail,BC-A Other than Woman,BC_A,0,_,Naresh Kumar,0,0,Backward Class 'A' Other than women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,40,Sonkh,Woman,NONE,1,_,Mumtaj,0,0,Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,41,Tain,Other than Woman,NONE,0,_,Mohd Sadik,0,0,Other than Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,42,Tapkan,Woman,NONE,1,_,Gausiya Khatun,0,0,Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,43,Tarakpur,Other than Woman,NONE,0,_,Vakeel,0,0,Other than Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,44,Ujina,Woman,NONE,1,_,Mamta Bai,0,0,Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Nuh,45,Untka,Other than Woman,NONE,0,_,Mohd Sajid,0,0,Other than Women,latin,1,7716,Nuh__Nuh.pdf
Nuh,Pingwan,1,Akbarpar,Other than Woman,NONE,0,Moin Khan,Umar Mohd,0,0,Other than Women,latin,1,7653,Nuh__Pingwan.pdf
Nuh,Pingwan,2,Anchwari,Woman,NONE,1,Mumtaj Begam,Wazid Khan,0,0,Women,latin,1,7653,Nuh__Pingwan.pdf
Nuh,Pingwan,3,Baded,Woman,NONE,1,Sarmina,Mohd Aakil,0,0,Women,latin,1,7653,Nuh__Pingwan.pdf
Nuh,Pingwan,4,Basai Khanjada,SC Other than Woman,SC,0,Khem Chand,Sohan,0,0,Scheduled Caste other than Women,latin,1,7653,Nuh__Pingwan.pdf
Nuh,Pingwan,5,Bazidpur,Other than Woman,NONE,0,Yusuf Khan,Abdul Gaffar,0,0,Other than Women,latin,1,7653,Nuh__Pingwan.pdf
Nuh,Pingwan,6,Bubalheri,Woman,NONE,1,Khushvan,Abdul Gaffar,0,0,Women,latin,1,7653,Nuh__Pingwan.pdf
Nuh,Pingwan,7,Chandaka,Other than Woman,NONE,0,Ali Mohd,Rajmal,0,0,Other than Women,latin,1,7653,Nuh__Pingwan.pdf
Nuh,Pingwan,8,Dhadoli Kalan,Woman,NONE,1,Arseeda Khan,Shaad Mohd,1,0,Women,latin,1,7653,Nuh__Pingwan.pdf
Nuh,Pingwan,9,Dhana,Other than Woman,NONE,0,Naseem Khan,Tahir,0,0,Other than Women,latin,1,7653,Nuh__Pingwan.pdf
Nuh,Pingwan,10,Dondal,Woman,NONE,1,Matina Bano,Juber,0,0,Women,latin,1,7653,Nuh__Pingwan.pdf
Nuh,Pingwan,11,Dungran Sehjadpur,Other than Woman,NONE,0,Aash Mohd,Suleman,0,0,Other than Women,latin,,7653,Nuh__Pingwan.pdf
Nuh,Pingwan,12,Dungeja,Woman,NONE,1,Sanjida,Ikbal Khan,0,0,Women,latin,,7653,Nuh__Pingwan.pdf
Nuh,Pingwan,13,Firozpur Meo,BC-A Other than Woman,BC_A,0,Fakhruddin,Abdul Kareem,0,0,Backward Class ‘Á’ other than Women,latin,,7653,Nuh__Pingwan.pdf
Nuh,Pingwan,14,Flendi,Woman,NONE,1,Rohida,Waseem Akram,0,0,Women,latin,,7653,Nuh__Pingwan.pdf
Nuh,Pingwan,15,Gangwani,Other than Woman,NONE,0,Irshad,Hasan Mohd,0,0,Other than Women,latin,,7653,Nuh__Pingwan.pdf
Nuh,Pingwan,16,Gokalpur,Woman,NONE,1,Sayna,Parvej Khan,0,0,Women,latin,,7653,Nuh__Pingwan.pdf
Nuh,Pingwan,17,Hinganpur,Other than Woman,NONE,0,Mohd Sabir,Kamruddin,0,0,Other than Women,latin,,7653,Nuh__Pingwan.pdf
Nuh,Pingwan,18,Jalika,Woman,NONE,1,Firdosh,Farukh,0,0,Women,latin,,7653,Nuh__Pingwan.pdf
Nuh,Pingwan,19,Jharpuri,Other than Woman,NONE,0,Waseem Jafar,Zafruddin,0,0,Other than Women,latin,,7653,Nuh__Pingwan.pdf
